location,bedroom_size,month,year,price
Arkansas,1br,04,2017,568.0
Arkansas,1br,05,2014,550.0
Arkansas,1br,05,2015,555.0
Arkansas,1br,05,2016,559.0
Arkansas,1br,05,2017,569.0
Arkansas,1br,06,2014,551.0
Arkansas,1br,06,2015,555.0
Arkansas,1br,06,2016,560.0
Arkansas,1br,06,2017,568.0
Arkansas,1br,07,2014,552.0
Arkansas,1br,07,2015,556.0
Arkansas,1br,07,2016,561.0
Arkansas,1br,07,2017,568.0
Arkansas,1br,08,2014,552.0
Arkansas,1br,08,2015,557.0
Arkansas,1br,08,2016,561.0
Arkansas,1br,08,2017,568.0
Arkansas,1br,09,2014,553.0
Arkansas,1br,09,2015,557.0
Arkansas,1br,09,2016,562.0
Arkansas,1br,09,2017,568.0
Arkansas,1br,10,2014,553.0
Arkansas,1br,10,2015,556.0
Arkansas,1br,10,2016,563.0
Arkansas,1br,10,2017,569.0
Arkansas,1br,11,2014,553.0
Arkansas,1br,11,2015,554.0
Arkansas,1br,11,2016,564.0
Arkansas,1br,11,2017,569.0
Arkansas,1br,12,2014,554.0
Arkansas,1br,12,2015,554.0
Arkansas,1br,12,2016,565.0
Arkansas,1br,12,2017,569.0
Arkansas,2br,01,2014,690.0
Arkansas,2br,01,2015,700.0
Arkansas,2br,01,2016,698.0
Arkansas,2br,01,2017,714.0
Arkansas,2br,02,2014,690.0
Arkansas,2br,02,2015,700.0
Arkansas,2br,02,2016,697.0
Arkansas,2br,02,2017,714.0
Arkansas,2br,03,2014,691.0
Arkansas,2br,03,2015,701.0
Arkansas,2br,03,2016,697.0
Arkansas,2br,03,2017,715.0
Arkansas,2br,04,2014,693.0
Arkansas,2br,04,2015,701.0
Arkansas,2br,04,2016,702.0
Arkansas,2br,04,2017,717.0
Arkansas,2br,05,2014,695.0
Arkansas,2br,05,2015,701.0
Arkansas,2br,05,2016,707.0
Arkansas,2br,05,2017,718.0
Arkansas,2br,06,2014,696.0
Arkansas,2br,06,2015,701.0
Arkansas,2br,06,2016,707.0
Arkansas,2br,06,2017,718.0
Arkansas,2br,07,2014,697.0
Arkansas,2br,07,2015,703.0
Arkansas,2br,07,2016,709.0
Arkansas,2br,07,2017,718.0
Arkansas,2br,08,2014,698.0
Arkansas,2br,08,2015,703.0
Arkansas,2br,08,2016,709.0
Arkansas,2br,08,2017,717.0
Arkansas,2br,09,2014,698.0
Arkansas,2br,09,2015,703.0
Arkansas,2br,09,2016,710.0
Arkansas,2br,09,2017,718.0
Arkansas,2br,10,2014,698.0
Arkansas,2br,10,2015,702.0
Arkansas,2br,10,2016,711.0
Arkansas,2br,10,2017,718.0
Arkansas,2br,11,2014,699.0
Arkansas,2br,11,2015,700.0
Arkansas,2br,11,2016,713.0
Arkansas,2br,11,2017,719.0
Arkansas,2br,12,2014,700.0
Arkansas,2br,12,2015,700.0
Arkansas,2br,12,2016,714.0
Arkansas,2br,12,2017,718.0
Arkansas,3br,01,2014,935.0
Arkansas,3br,01,2015,948.0
Arkansas,3br,01,2016,946.0
Arkansas,3br,01,2017,967.0
Arkansas,3br,02,2014,935.0
Arkansas,3br,02,2015,949.0
Arkansas,3br,02,2016,944.0
Arkansas,3br,02,2017,967.0
Arkansas,3br,03,2014,936.0
Arkansas,3br,03,2015,949.0
Arkansas,3br,03,2016,945.0
Arkansas,3br,03,2017,969.0
Arkansas,3br,04,2014,939.0
Arkansas,3br,04,2015,950.0
Arkansas,3br,04,2016,952.0
Arkansas,3br,04,2017,972.0
Arkansas,3br,05,2014,941.0
Arkansas,3br,05,2015,950.0
Arkansas,3br,05,2016,958.0
Arkansas,3br,05,2017,974.0
Arkansas,3br,06,2014,943.0
Arkansas,3br,06,2015,950.0
Arkansas,3br,06,2016,959.0
Arkansas,3br,06,2017,973.0
Arkansas,3br,07,2014,944.0
Arkansas,3br,07,2015,952.0
Arkansas,3br,07,2016,961.0
Arkansas,3br,07,2017,973.0
Arkansas,3br,08,2014,946.0
Arkansas,3br,08,2015,953.0
Arkansas,3br,08,2016,960.0
Arkansas,3br,08,2017,972.0
Arkansas,3br,09,2014,946.0
Arkansas,3br,09,2015,953.0
Arkansas,3br,09,2016,962.0
Arkansas,3br,09,2017,973.0
Arkansas,3br,10,2014,946.0
Arkansas,3br,10,2015,952.0
Arkansas,3br,10,2016,964.0
Arkansas,3br,10,2017,974.0
Arkansas,3br,11,2014,947.0
Arkansas,3br,11,2015,949.0
Arkansas,3br,11,2016,966.0
Arkansas,3br,11,2017,974.0
Arkansas,3br,12,2014,949.0
Arkansas,3br,12,2015,949.0
Arkansas,3br,12,2016,968.0
Arkansas,3br,12,2017,974.0
Arkansas,4br,01,2014,1095.0
Arkansas,4br,01,2015,1111.0
Arkansas,4br,01,2016,1107.0
Arkansas,4br,01,2017,1133.0
Arkansas,4br,02,2014,1095.0
Arkansas,4br,02,2015,1111.0
Arkansas,4br,02,2016,1106.0
Arkansas,4br,02,2017,1133.0
Arkansas,4br,03,2014,1097.0
Arkansas,4br,03,2015,1112.0
Arkansas,4br,03,2016,1107.0
Arkansas,4br,03,2017,1135.0
Arkansas,4br,04,2014,1100.0
Arkansas,4br,04,2015,1112.0
Arkansas,4br,04,2016,1115.0
Arkansas,4br,04,2017,1138.0
Arkansas,4br,05,2014,1102.0
Arkansas,4br,05,2015,1113.0
Arkansas,4br,05,2016,1122.0
Arkansas,4br,05,2017,1140.0
Arkansas,4br,06,2014,1104.0
Arkansas,4br,06,2015,1113.0
Arkansas,4br,06,2016,1123.0
Arkansas,4br,06,2017,1140.0
Arkansas,4br,07,2014,1106.0
Arkansas,4br,07,2015,1115.0
Arkansas,4br,07,2016,1125.0
Arkansas,4br,07,2017,1140.0
Arkansas,4br,08,2014,1107.0
Arkansas,4br,08,2015,1116.0
Arkansas,4br,08,2016,1125.0
Arkansas,4br,08,2017,1138.0
Arkansas,4br,09,2014,1108.0
Arkansas,4br,09,2015,1116.0
Arkansas,4br,09,2016,1126.0
Arkansas,4br,09,2017,1140.0
Arkansas,4br,10,2014,1108.0
Arkansas,4br,10,2015,1115.0
Arkansas,4br,10,2016,1129.0
Arkansas,4br,10,2017,1140.0
Arkansas,4br,11,2014,1109.0
Arkansas,4br,11,2015,1112.0
Arkansas,4br,11,2016,1131.0
Arkansas,4br,11,2017,1140.0
Arkansas,4br,12,2014,1111.0
Arkansas,4br,12,2015,1111.0
Arkansas,4br,12,2016,1133.0
Arkansas,4br,12,2017,1140.0
California,Studio,01,2014,1012.0
California,Studio,01,2015,1069.0
California,Studio,01,2016,1139.0
California,Studio,01,2017,1168.0
California,Studio,02,2014,1016.0
California,Studio,02,2015,1073.0
California,Studio,02,2016,1143.0
California,Studio,02,2017,1175.0
California,Studio,03,2014,1020.0
California,Studio,03,2015,1078.0
California,Studio,03,2016,1148.0
California,Studio,03,2017,1185.0
California,Studio,04,2014,1026.0
California,Studio,04,2015,1086.0
California,Studio,04,2016,1150.0
California,Studio,04,2017,1197.0
California,Studio,05,2014,1031.0
California,Studio,05,2015,1096.0
California,Studio,05,2016,1153.0
California,Studio,05,2017,1202.0
California,Studio,06,2014,1037.0
California,Studio,06,2015,1102.0
California,Studio,06,2016,1154.0
California,Studio,06,2017,1207.0
California,Studio,07,2014,1046.0
California,Studio,07,2015,1111.0
California,Studio,07,2016,1159.0
California,Studio,07,2017,1212.0
California,Studio,08,2014,1053.0
California,Studio,08,2015,1119.0
California,Studio,08,2016,1161.0
California,Studio,08,2017,1216.0
California,Studio,09,2014,1058.0
California,Studio,09,2015,1124.0
California,Studio,09,2016,1164.0
California,Studio,09,2017,1218.0
California,Studio,10,2014,1060.0
California,Studio,10,2015,1129.0
California,Studio,10,2016,1166.0
California,Studio,10,2017,1218.0
California,Studio,11,2014,1064.0
California,Studio,11,2015,1133.0
California,Studio,11,2016,1167.0
California,Studio,11,2017,1218.0
California,Studio,12,2014,1067.0
California,Studio,12,2015,1137.0
California,Studio,12,2016,1167.0
California,Studio,12,2017,1217.0
California,1br,01,2014,1191.0
California,1br,01,2015,1258.0
California,1br,01,2016,1340.0
California,1br,01,2017,1374.0
California,1br,02,2014,1196.0
California,1br,02,2015,1263.0
California,1br,02,2016,1345.0
California,1br,02,2017,1382.0
California,1br,03,2014,1201.0
California,1br,03,2015,1268.0
California,1br,03,2016,1350.0
California,1br,03,2017,1394.0
California,1br,04,2014,1207.0
California,1br,04,2015,1278.0
California,1br,04,2016,1352.0
California,1br,04,2017,1409.0
California,1br,05,2014,1213.0
California,1br,05,2015,1290.0
California,1br,05,2016,1356.0
California,1br,05,2017,1414.0
California,1br,06,2014,1220.0
California,1br,06,2015,1296.0
California,1br,06,2016,1358.0
California,1br,06,2017,1420.0
California,1br,07,2014,1230.0
California,1br,07,2015,1307.0
California,1br,07,2016,1363.0
California,1br,07,2017,1426.0
California,1br,08,2014,1239.0
California,1br,08,2015,1316.0
California,1br,08,2016,1366.0
California,1br,08,2017,1431.0
California,1br,09,2014,1245.0
California,1br,09,2015,1323.0
California,1br,09,2016,1370.0
California,1br,09,2017,1433.0
California,1br,10,2014,1247.0
California,1br,10,2015,1328.0
California,1br,10,2016,1372.0
California,1br,10,2017,1433.0
California,1br,11,2014,1251.0
California,1br,11,2015,1333.0
California,1br,11,2016,1372.0
California,1br,11,2017,1433.0
California,1br,12,2014,1255.0
California,1br,12,2015,1337.0
California,1br,12,2016,1373.0
California,1br,12,2017,1431.0
California,2br,01,2014,1519.0
California,2br,01,2015,1604.0
California,2br,01,2016,1709.0
California,2br,01,2017,1752.0
California,2br,02,2014,1525.0
California,2br,02,2015,1610.0
California,2br,02,2016,1715.0
California,2br,02,2017,1763.0
California,2br,03,2014,1531.0
California,2br,03,2015,1617.0
California,2br,03,2016,1722.0
California,2br,03,2017,1778.0
California,2br,04,2014,1539.0
California,2br,04,2015,1630.0
California,2br,04,2016,1725.0
California,2br,04,2017,1796.0
California,2br,05,2014,1547.0
California,2br,05,2015,1645.0
California,2br,05,2016,1729.0
California,2br,05,2017,1803.0
California,2br,06,2014,1556.0
California,2br,06,2015,1653.0
California,2br,06,2016,1731.0
California,2br,06,2017,1810.0
California,2br,07,2014,1569.0
California,2br,07,2015,1667.0
California,2br,07,2016,1738.0
California,2br,07,2017,1818.0
California,2br,08,2014,1579.0
California,2br,08,2015,1678.0
California,2br,08,2016,1742.0
California,2br,08,2017,1824.0
California,2br,09,2014,1587.0
California,2br,09,2015,1687.0
California,2br,09,2016,1747.0
California,2br,09,2017,1828.0
California,2br,10,2014,1590.0
California,2br,10,2015,1693.0
California,2br,10,2016,1750.0
California,2br,10,2017,1828.0
California,2br,11,2014,1596.0
California,2br,11,2015,1700.0
California,2br,11,2016,1750.0
California,2br,11,2017,1827.0
California,2br,12,2014,1601.0
California,2br,12,2015,1705.0
California,2br,12,2016,1751.0
California,2br,12,2017,1825.0
California,3br,01,2014,2104.0
California,3br,01,2015,2222.0
California,3br,01,2016,2367.0
California,3br,01,2017,2426.0
California,3br,02,2014,2112.0
California,3br,02,2015,2230.0
California,3br,02,2016,2376.0
California,3br,02,2017,2441.0
California,3br,03,2014,2121.0
California,3br,03,2015,2239.0
California,3br,03,2016,2385.0
California,3br,03,2017,2463.0
California,3br,04,2014,2132.0
California,3br,04,2015,2258.0
California,3br,04,2016,2389.0
California,3br,04,2017,2488.0
California,3br,05,2014,2143.0
California,3br,05,2015,2279.0
California,3br,05,2016,2396.0
California,3br,05,2017,2498.0
California,3br,06,2014,2155.0
California,3br,06,2015,2289.0
California,3br,06,2016,2398.0
California,3br,06,2017,2508.0
California,3br,07,2014,2173.0
California,3br,07,2015,2309.0
California,3br,07,2016,2408.0
California,3br,07,2017,2518.0
California,3br,08,2014,2188.0
California,3br,08,2015,2325.0
California,3br,08,2016,2412.0
California,3br,08,2017,2527.0
California,3br,09,2014,2198.0
California,3br,09,2015,2337.0
California,3br,09,2016,2420.0
California,3br,09,2017,2532.0
California,3br,10,2014,2203.0
California,3br,10,2015,2346.0
California,3br,10,2016,2423.0
California,3br,10,2017,2532.0
California,3br,11,2014,2210.0
California,3br,11,2015,2354.0
California,3br,11,2016,2424.0
California,3br,11,2017,2531.0
California,3br,12,2014,2217.0
California,3br,12,2015,2362.0
California,3br,12,2016,2425.0
California,3br,12,2017,2528.0
California,4br,01,2014,2444.0
California,4br,01,2015,2581.0
California,4br,01,2016,2750.0
California,4br,01,2017,2818.0
California,4br,02,2014,2454.0
California,4br,02,2015,2591.0
California,4br,02,2016,2760.0
California,4br,02,2017,2836.0
California,4br,03,2014,2463.0
California,4br,03,2015,2601.0
California,4br,03,2016,2770.0
California,4br,03,2017,2861.0
California,4br,04,2014,2477.0
California,4br,04,2015,2623.0
California,4br,04,2016,2775.0
California,4br,04,2017,2890.0
California,4br,05,2014,2489.0
California,4br,05,2015,2647.0
California,4br,05,2016,2783.0
California,4br,05,2017,2901.0
California,4br,06,2014,2503.0
California,4br,06,2015,2659.0
California,4br,06,2016,2786.0
California,4br,06,2017,2913.0
California,4br,07,2014,2524.0
California,4br,07,2015,2682.0
California,4br,07,2016,2797.0
California,4br,07,2017,2925.0
California,4br,08,2014,2541.0
California,4br,08,2015,2700.0
California,4br,08,2016,2802.0
California,4br,08,2017,2935.0
California,4br,09,2014,2554.0
California,4br,09,2015,2714.0
California,4br,09,2016,2811.0
California,4br,09,2017,2941.0
California,4br,10,2014,2559.0
California,4br,10,2015,2725.0
California,4br,10,2016,2815.0
California,4br,10,2017,2941.0
California,4br,11,2014,2568.0
California,4br,11,2015,2735.0
California,4br,11,2016,2816.0
California,4br,11,2017,2940.0
California,4br,12,2014,2575.0
California,4br,12,2015,2743.0
California,4br,12,2016,2817.0
California,4br,12,2017,2937.0
Colorado,Studio,01,2014,705.0
Colorado,Studio,01,2015,763.0
Colorado,Studio,01,2016,810.0
Colorado,Studio,01,2017,829.0
Colorado,Studio,02,2014,706.0
Colorado,Studio,02,2015,764.0
Colorado,Studio,02,2016,813.0
Colorado,Studio,02,2017,832.0
Colorado,Studio,03,2014,710.0
Colorado,Studio,03,2015,773.0
Colorado,Studio,03,2016,818.0
Colorado,Studio,03,2017,838.0
Colorado,Studio,04,2014,717.0
Colorado,Studio,04,2015,780.0
Colorado,Studio,04,2016,823.0
Colorado,Studio,04,2017,845.0
Colorado,Studio,05,2014,725.0
Colorado,Studio,05,2015,788.0
Colorado,Studio,05,2016,830.0
Colorado,Studio,05,2017,854.0
Colorado,Studio,06,2014,733.0
Colorado,Studio,06,2015,792.0
Colorado,Studio,06,2016,833.0
Colorado,Studio,06,2017,863.0
Colorado,Studio,07,2014,742.0
Colorado,Studio,07,2015,801.0
Colorado,Studio,07,2016,839.0
Colorado,Studio,07,2017,870.0
Colorado,Studio,08,2014,750.0
Colorado,Studio,08,2015,809.0
Colorado,Studio,08,2016,841.0
Colorado,Studio,08,2017,873.0
Colorado,Studio,09,2014,755.0
Colorado,Studio,09,2015,813.0
Colorado,Studio,09,2016,841.0
Colorado,Studio,09,2017,870.0
Colorado,Studio,10,2014,756.0
Colorado,Studio,10,2015,813.0
Colorado,Studio,10,2016,839.0
Colorado,Studio,10,2017,864.0
Colorado,Studio,11,2014,759.0
Colorado,Studio,11,2015,811.0
Colorado,Studio,11,2016,835.0
Colorado,Studio,11,2017,858.0
Colorado,Studio,12,2014,761.0
Colorado,Studio,12,2015,810.0
Colorado,Studio,12,2016,831.0
Colorado,Studio,12,2017,854.0
Colorado,1br,01,2014,830.0
Colorado,1br,01,2015,898.0
Colorado,1br,01,2016,953.0
Colorado,1br,01,2017,976.0
Colorado,1br,02,2014,831.0
Colorado,1br,02,2015,900.0
Colorado,1br,02,2016,957.0
Colorado,1br,02,2017,979.0
Colorado,1br,03,2014,835.0
Colorado,1br,03,2015,910.0
Colorado,1br,03,2016,963.0
Colorado,1br,03,2017,986.0
Colorado,1br,04,2014,844.0
Colorado,1br,04,2015,918.0
Colorado,1br,04,2016,969.0
Colorado,1br,04,2017,995.0
Colorado,1br,05,2014,853.0
Colorado,1br,05,2015,928.0
Colorado,1br,05,2016,976.0
Colorado,1br,05,2017,1005.0
Colorado,1br,06,2014,862.0
Colorado,1br,06,2015,932.0
Colorado,1br,06,2016,981.0
Colorado,1br,06,2017,1016.0
Colorado,1br,07,2014,874.0
Colorado,1br,07,2015,942.0
Colorado,1br,07,2016,988.0
Colorado,1br,07,2017,1024.0
Colorado,1br,08,2014,882.0
Colorado,1br,08,2015,952.0
Colorado,1br,08,2016,989.0
Colorado,1br,08,2017,1027.0
Colorado,1br,09,2014,888.0
Colorado,1br,09,2015,957.0
Colorado,1br,09,2016,989.0
Colorado,1br,09,2017,1024.0
Colorado,1br,10,2014,890.0
Colorado,1br,10,2015,957.0
Colorado,1br,10,2016,987.0
Colorado,1br,10,2017,1017.0
Colorado,1br,11,2014,894.0
Colorado,1br,11,2015,955.0
Colorado,1br,11,2016,983.0
Colorado,1br,11,2017,1010.0
Colorado,1br,12,2014,896.0
Colorado,1br,12,2015,953.0
Colorado,1br,12,2016,978.0
Colorado,1br,12,2017,1005.0
Colorado,2br,01,2014,1052.0
Colorado,2br,01,2015,1138.0
Colorado,2br,01,2016,1209.0
Colorado,2br,01,2017,1238.0
Colorado,2br,02,2014,1054.0
Colorado,2br,02,2015,1141.0
Colorado,2br,02,2016,1214.0
Colorado,2br,02,2017,1242.0
Colorado,2br,03,2014,1059.0
Colorado,2br,03,2015,1153.0
Colorado,2br,03,2016,1221.0
Colorado,2br,03,2017,1250.0
Colorado,2br,04,2014,1070.0
Colorado,2br,04,2015,1164.0
Colorado,2br,04,2016,1228.0
Colorado,2br,04,2017,1261.0
Colorado,2br,05,2014,1082.0
Colorado,2br,05,2015,1177.0
Colorado,2br,05,2016,1238.0
Colorado,2br,05,2017,1275.0
Colorado,2br,06,2014,1093.0
Colorado,2br,06,2015,1182.0
Colorado,2br,06,2016,1244.0
Colorado,2br,06,2017,1288.0
Colorado,2br,07,2014,1108.0
Colorado,2br,07,2015,1195.0
Colorado,2br,07,2016,1252.0
Colorado,2br,07,2017,1299.0
Colorado,2br,08,2014,1119.0
Colorado,2br,08,2015,1207.0
Colorado,2br,08,2016,1254.0
Colorado,2br,08,2017,1302.0
Colorado,2br,09,2014,1126.0
Colorado,2br,09,2015,1213.0
Colorado,2br,09,2016,1254.0
Colorado,2br,09,2017,1298.0
Colorado,2br,10,2014,1129.0
Colorado,2br,10,2015,1214.0
Colorado,2br,10,2016,1252.0
Colorado,2br,10,2017,1290.0
Colorado,2br,11,2014,1133.0
Colorado,2br,11,2015,1210.0
Colorado,2br,11,2016,1246.0
Colorado,2br,11,2017,1281.0
Colorado,2br,12,2014,1136.0
Colorado,2br,12,2015,1209.0
Colorado,2br,12,2016,1241.0
Colorado,2br,12,2017,1274.0
Colorado,3br,01,2014,1515.0
Colorado,3br,01,2015,1640.0
Colorado,3br,01,2016,1742.0
Colorado,3br,01,2017,1783.0
Colorado,3br,02,2014,1518.0
Colorado,3br,02,2015,1643.0
Colorado,3br,02,2016,1749.0
Colorado,3br,02,2017,1789.0
Colorado,3br,03,2014,1526.0
Colorado,3br,03,2015,1662.0
Colorado,3br,03,2016,1759.0
Colorado,3br,03,2017,1801.0
Colorado,3br,04,2014,1541.0
Colorado,3br,04,2015,1676.0
Colorado,3br,04,2016,1769.0
Colorado,3br,04,2017,1817.0
Colorado,3br,05,2014,1558.0
Colorado,3br,05,2015,1695.0
Colorado,3br,05,2016,1783.0
Colorado,3br,05,2017,1837.0
Colorado,3br,06,2014,1575.0
Colorado,3br,06,2015,1703.0
Colorado,3br,06,2016,1792.0
Colorado,3br,06,2017,1856.0
Colorado,3br,07,2014,1596.0
Colorado,3br,07,2015,1721.0
Colorado,3br,07,2016,1804.0
Colorado,3br,07,2017,1871.0
Colorado,3br,08,2014,1612.0
Colorado,3br,08,2015,1739.0
Colorado,3br,08,2016,1807.0
Colorado,3br,08,2017,1876.0
Colorado,3br,09,2014,1623.0
Colorado,3br,09,2015,1748.0
Colorado,3br,09,2016,1807.0
Colorado,3br,09,2017,1870.0
Colorado,3br,10,2014,1626.0
Colorado,3br,10,2015,1749.0
Colorado,3br,10,2016,1804.0
Colorado,3br,10,2017,1858.0
Colorado,3br,11,2014,1633.0
Colorado,3br,11,2015,1744.0
Colorado,3br,11,2016,1795.0
Colorado,3br,11,2017,1845.0
Colorado,3br,12,2014,1637.0
Colorado,3br,12,2015,1742.0
Colorado,3br,12,2016,1787.0
Colorado,3br,12,2017,1836.0
Colorado,4br,01,2014,1776.0
Colorado,4br,01,2015,1922.0
Colorado,4br,01,2016,2042.0
Colorado,4br,01,2017,2090.0
Colorado,4br,02,2014,1779.0
Colorado,4br,02,2015,1926.0
Colorado,4br,02,2016,2050.0
Colorado,4br,02,2017,2097.0
Colorado,4br,03,2014,1789.0
Colorado,4br,03,2015,1948.0
Colorado,4br,03,2016,2061.0
Colorado,4br,03,2017,2111.0
Colorado,4br,04,2014,1806.0
Colorado,4br,04,2015,1965.0
Colorado,4br,04,2016,2074.0
Colorado,4br,04,2017,2130.0
Colorado,4br,05,2014,1827.0
Colorado,4br,05,2015,1987.0
Colorado,4br,05,2016,2090.0
Colorado,4br,05,2017,2153.0
Colorado,4br,06,2014,1846.0
Colorado,4br,06,2015,1997.0
Colorado,4br,06,2016,2100.0
Colorado,4br,06,2017,2175.0
Colorado,4br,07,2014,1871.0
Colorado,4br,07,2015,2017.0
Colorado,4br,07,2016,2115.0
Colorado,4br,07,2017,2193.0
Colorado,4br,08,2014,1889.0
Colorado,4br,08,2015,2038.0
Colorado,4br,08,2016,2118.0
Colorado,4br,08,2017,2199.0
Colorado,4br,09,2014,1902.0
Colorado,4br,09,2015,2048.0
Colorado,4br,09,2016,2118.0
Colorado,4br,09,2017,2192.0
Colorado,4br,10,2014,1906.0
Colorado,4br,10,2015,2050.0
Colorado,4br,10,2016,2114.0
Colorado,4br,10,2017,2178.0
Colorado,4br,11,2014,1914.0
Colorado,4br,11,2015,2044.0
Colorado,4br,11,2016,2104.0
Colorado,4br,11,2017,2163.0
Colorado,4br,12,2014,1919.0
Colorado,4br,12,2015,2041.0
Colorado,4br,12,2016,2095.0
Colorado,4br,12,2017,2152.0
Connecticut,Studio,01,2014,844.0
Connecticut,Studio,01,2015,858.0
Connecticut,Studio,01,2016,879.0
Connecticut,Studio,01,2017,885.0
Connecticut,Studio,02,2014,847.0
Connecticut,Studio,02,2015,859.0
Connecticut,Studio,02,2016,879.0
Connecticut,Studio,02,2017,887.0
Connecticut,Studio,03,2014,850.0
Connecticut,Studio,03,2015,863.0
Connecticut,Studio,03,2016,881.0
Connecticut,Studio,03,2017,888.0
Connecticut,Studio,04,2014,853.0
Connecticut,Studio,04,2015,867.0
Connecticut,Studio,04,2016,883.0
Connecticut,Studio,04,2017,892.0
Connecticut,Studio,05,2014,856.0
Connecticut,Studio,05,2015,876.0
Connecticut,Studio,05,2016,885.0
Connecticut,Studio,05,2017,896.0
Connecticut,Studio,06,2014,859.0
Connecticut,Studio,06,2015,876.0
Connecticut,Studio,06,2016,886.0
Connecticut,Studio,06,2017,899.0
Connecticut,Studio,07,2014,862.0
Connecticut,Studio,07,2015,878.0
Connecticut,Studio,07,2016,887.0
Connecticut,Studio,07,2017,900.0
Connecticut,Studio,08,2014,863.0
Connecticut,Studio,08,2015,877.0
Connecticut,Studio,08,2016,888.0
Connecticut,Studio,08,2017,901.0
Connecticut,Studio,09,2014,861.0
Connecticut,Studio,09,2015,874.0
Connecticut,Studio,09,2016,889.0
Connecticut,Studio,09,2017,900.0
Connecticut,Studio,10,2014,858.0
Connecticut,Studio,10,2015,874.0
Connecticut,Studio,10,2016,888.0
Connecticut,Studio,10,2017,899.0
Connecticut,Studio,11,2014,856.0
Connecticut,Studio,11,2015,876.0
Connecticut,Studio,11,2016,885.0
Connecticut,Studio,11,2017,898.0
Connecticut,Studio,12,2014,856.0
Connecticut,Studio,12,2015,878.0
Connecticut,Studio,12,2016,884.0
Connecticut,Studio,12,2017,896.0
Connecticut,1br,01,2014,1010.0
Connecticut,1br,01,2015,1027.0
Connecticut,1br,01,2016,1052.0
Connecticut,1br,01,2017,1059.0
Connecticut,1br,02,2014,1014.0
Connecticut,1br,02,2015,1028.0
Connecticut,1br,02,2016,1052.0
Connecticut,1br,02,2017,1061.0
Connecticut,1br,03,2014,1017.0
Connecticut,1br,03,2015,1032.0
Connecticut,1br,03,2016,1055.0
Connecticut,1br,03,2017,1063.0
Connecticut,1br,04,2014,1021.0
Connecticut,1br,04,2015,1038.0
Connecticut,1br,04,2016,1056.0
Connecticut,1br,04,2017,1068.0
Connecticut,1br,05,2014,1024.0
Connecticut,1br,05,2015,1048.0
Connecticut,1br,05,2016,1059.0
Connecticut,1br,05,2017,1072.0
Connecticut,1br,06,2014,1029.0
Connecticut,1br,06,2015,1048.0
Connecticut,1br,06,2016,1060.0
Connecticut,1br,06,2017,1076.0
Connecticut,1br,07,2014,1032.0
Connecticut,1br,07,2015,1051.0
Connecticut,1br,07,2016,1062.0
Connecticut,1br,07,2017,1077.0
Connecticut,1br,08,2014,1033.0
Connecticut,1br,08,2015,1049.0
Connecticut,1br,08,2016,1063.0
Connecticut,1br,08,2017,1078.0
Connecticut,1br,09,2014,1031.0
Connecticut,1br,09,2015,1046.0
Connecticut,1br,09,2016,1064.0
Connecticut,1br,09,2017,1077.0
Connecticut,1br,10,2014,1027.0
Connecticut,1br,10,2015,1046.0
Connecticut,1br,10,2016,1062.0
Connecticut,1br,10,2017,1076.0
Connecticut,1br,11,2014,1025.0
Connecticut,1br,11,2015,1048.0
Connecticut,1br,11,2016,1059.0
Connecticut,1br,11,2017,1074.0
Connecticut,1br,12,2014,1025.0
Connecticut,1br,12,2015,1051.0
Connecticut,1br,12,2016,1058.0
Connecticut,1br,12,2017,1072.0
Connecticut,2br,01,2014,1265.0
Connecticut,2br,01,2015,1285.0
Connecticut,2br,01,2016,1317.0
Connecticut,2br,01,2017,1325.0
Connecticut,2br,02,2014,1269.0
Connecticut,2br,02,2015,1288.0
Connecticut,2br,02,2016,1317.0
Connecticut,2br,02,2017,1328.0
Connecticut,2br,03,2014,1273.0
Connecticut,2br,03,2015,1292.0
Connecticut,2br,03,2016,1321.0
Connecticut,2br,03,2017,1331.0
Connecticut,2br,04,2014,1278.0
Connecticut,2br,04,2015,1299.0
Connecticut,2br,04,2016,1323.0
Connecticut,2br,04,2017,1337.0
Connecticut,2br,05,2014,1283.0
Connecticut,2br,05,2015,1312.0
Connecticut,2br,05,2016,1326.0
Connecticut,2br,05,2017,1342.0
Connecticut,2br,06,2014,1288.0
Connecticut,2br,06,2015,1312.0
Connecticut,2br,06,2016,1327.0
Connecticut,2br,06,2017,1347.0
Connecticut,2br,07,2014,1292.0
Connecticut,2br,07,2015,1316.0
Connecticut,2br,07,2016,1329.0
Connecticut,2br,07,2017,1349.0
Connecticut,2br,08,2014,1293.0
Connecticut,2br,08,2015,1314.0
Connecticut,2br,08,2016,1331.0
Connecticut,2br,08,2017,1349.0
Connecticut,2br,09,2014,1290.0
Connecticut,2br,09,2015,1309.0
Connecticut,2br,09,2016,1332.0
Connecticut,2br,09,2017,1348.0
Connecticut,2br,10,2014,1286.0
Connecticut,2br,10,2015,1309.0
Connecticut,2br,10,2016,1330.0
Connecticut,2br,10,2017,1348.0
Connecticut,2br,11,2014,1283.0
Connecticut,2br,11,2015,1313.0
Connecticut,2br,11,2016,1326.0
Connecticut,2br,11,2017,1345.0
Connecticut,2br,12,2014,1283.0
Connecticut,2br,12,2015,1316.0
Connecticut,2br,12,2016,1324.0
Connecticut,2br,12,2017,1343.0
Connecticut,3br,01,2014,1607.0
Connecticut,3br,01,2015,1633.0
Connecticut,3br,01,2016,1674.0
Connecticut,3br,01,2017,1684.0
